"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-human-name","fr-lm-human-name","","","",0,*,"","","","null {[]} {[]}
","Logical model - FR LM Human Name","Modele logique metier - FR LM Human Name","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-lm-human-name.use","fr-lm-human-name.use","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Identifie le type de nom (ex : official, usual, etc.)","Identifie le type de nom (ex : official, usual, etc.)","","","","","","","","","",,"","ValueSet HL7 name-use","http://hl7.org/fhir/ValueSet/name-use","",,,,"fr-lm-human-name.use",0,1,"",""
"fr-lm-human-name.text","fr-lm-human-name.text","","","",0,1,"","","","string {[]} {[]}
","Nom complet tel qu'il doit etre affiche","Nom complet tel qu'il doit etre affiche","","","","","","","","","",,,,,"",,,,"fr-lm-human-name.text",0,1,"",""
"fr-lm-human-name.family","fr-lm-human-name.family","","","",0,*,"","","","string {[]} {[]}
","Nom","Nom","","","","","","","","","",,,,,"",,,,"fr-lm-human-name.family",0,*,"",""
"fr-lm-human-name.given","fr-lm-human-name.given","","","",0,*,"","","","string {[]} {[]}
","Prenom","Prenom","","","","","","","","","",,,,,"",,,,"fr-lm-human-name.given",0,*,"",""
"fr-lm-human-name.prefix","fr-lm-human-name.prefix","","","",0,1,"","","","string {[]} {[]}
","Civilite","Civilite","","","","","","","","","",,"","JDV_J245-Civilite-CISIS","https://mos.esante.gouv.fr/NOS/JDV_J245-Civilite-CISIS/FHIR/JDV-J245-Civilite-CISIS","",,,,"fr-lm-human-name.prefix",0,1,"",""
"fr-lm-human-name.suffix","fr-lm-human-name.suffix","","","",0,1,"","","","string {[]} {[]}
","Titre","Titre","","","","","","","","","",,"","JDV_J246-Titre-CISIS","https://mos.esante.gouv.fr/NOS/JDV_J246-Titre-CISIS/FHIR/JDV-J246-Titre-CISIS","",,,,"fr-lm-human-name.suffix",0,1,"",""
"fr-lm-human-name.period","fr-lm-human-name.period","","","",0,1,"","","","Period {[]} {[]}
","Periode pendant laquelle ce nom est/etait utilisé","Periode pendant laquelle ce nom est/etait utilisé","","","","","","","","","",,,,,"",,,,"fr-lm-human-name.period",0,1,"",""
