"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-allergy-intolerance.period","fr-lm-allergy-intolerance.period","","","",1,1,"","","","Extension {[CanonicalType[http://hl7.org/fhir/StructureDefinition/organization-period]]} {[]}
","Période","Période","","","","","","","","","",,,,,"",,,,"fr-lm-allergy-intolerance.period",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"fr-lm-allergy-intolerance.period.id","fr-lm-allergy-intolerance.period.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"fr-lm-allergy-intolerance.period.extension","fr-lm-allergy-intolerance.period.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"fr-lm-allergy-intolerance.period.url","fr-lm-allergy-intolerance.period.url","","","",1,1,"","","","uri {[]} {[]}
","identifies the meaning of the extension","Source of the definition for the extension code - a logical name or a URL.","The definition may point directly to a computable or human-readable definition of the extensibility codes, or it may be a logical URI as declared in some other specification. The definition SHALL be a URI for the Structure Definition defining the extension.","","","","","","","","",,,,,"",,,,"Extension.url",1,1,"",""
"fr-lm-allergy-intolerance.period.value[x]","fr-lm-allergy-intolerance.period.value[x]","","","",0,1,"","","","base64Binary {[]} {[]}
boolean {[]} {[]}canonical {[]} {[]}code {[]} {[]}date {[]} {[]}dateTime {[]} {[]}decimal {[]} {[]}id {[]} {[]}instant {[]} {[]}integer {[]} {[]}markdown {[]} {[]}oid {[]} {[]}positiveInt {[]} {[]}string {[]} {[]}time {[]} {[]}unsignedInt {[]} {[]}uri {[]} {[]}url {[]} {[]}uuid {[]} {[]}Address {[]} {[]}Age {[]} {[]}Annotation {[]} {[]}Attachment {[]} {[]}CodeableConcept {[]} {[]}Coding {[]} {[]}ContactPoint {[]} {[]}Count {[]} {[]}Distance {[]} {[]}Duration {[]} {[]}HumanName {[]} {[]}Identifier {[]} {[]}Money {[]} {[]}Period {[]} {[]}Quantity {[]} {[]}Range {[]} {[]}Ratio {[]} {[]}Reference {[]} {[]}SampledData {[]} {[]}Signature {[]} {[]}Timing {[]} {[]}ContactDetail {[]} {[]}Contributor {[]} {[]}DataRequirement {[]} {[]}Expression {[]} {[]}ParameterDefinition {[]} {[]}RelatedArtifact {[]} {[]}TriggerDefinition {[]} {[]}UsageContext {[]} {[]}Dosage {[]} {[]}Meta {[]} {[]}","Value of extension","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4/extensibility.html) for a list).","","","","","","","","","",,,,,"",,,,"Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"fr-lm-allergy-intolerance.period.onsetDate","fr-lm-allergy-intolerance.period.onsetDate","","","",0,1,"","","","dateTime {[]} {[]}
","Date de début","Date de début","","","","","","","","","",,,,,"",,,,"fr-lm-allergy-intolerance.period.onsetDate",0,1,"",""
"fr-lm-allergy-intolerance.period.endDate","fr-lm-allergy-intolerance.period.endDate","","","",0,1,"","","","dateTime {[]} {[]}
","Date de fin","Date de fin","","","","","","","","","",,,,,"",,,,"fr-lm-allergy-intolerance.period.endDate",0,1,"",""
"fr-lm-allergy-intolerance.reaction","fr-lm-allergy-intolerance.reaction","","","",0,*,"","","","Base {[]} {[]}
","Réaction observée","Réaction observée","","","","","","","","","",,,,,"",,,,"fr-lm-allergy-intolerance.reaction",0,*,"",""
"fr-lm-allergy-intolerance.reaction.agentOrAllergen","fr-lm-allergy-intolerance.reaction.agentOrAllergen","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Agent responsable : - Substances : SMS","Agent responsable : - Substances : SMS","","","","","","","","","",,"","SMS","","",,,,"fr-lm-allergy-intolerance.reaction.agentOrAllergen",0,1,"",""
"fr-lm-allergy-intolerance.reaction.manifestation","fr-lm-allergy-intolerance.reaction.manifestation","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Manifestation
CIM-11 / Chapitre 04 Maladies du système immunitaire / Bloc Affections allergiques ou d'hypersen-sibilité","Manifestation
CIM-11 / Chapitre 04 Maladies du système immunitaire / Bloc Affections allergiques ou d'hypersen-sibilité","","","","","","","","","",,"","CIM-11","","",,,,"fr-lm-allergy-intolerance.reaction.manifestation",1,1,"",""
"fr-lm-allergy-intolerance.reaction.severity","fr-lm-allergy-intolerance.reaction.severity","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Sévérité de la manifestion","Sévérité de la manifestion","","","","","","","","","",,"","SNOMED_CT (preferred)","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-severite-observation-cisis","",,,,"fr-lm-allergy-intolerance.reaction.severity",0,1,"",""
"fr-lm-allergy-intolerance.reaction.period","fr-lm-allergy-intolerance.reaction.period","","","",1,1,"","","","Extension {[CanonicalType[http://hl7.org/fhir/StructureDefinition/organization-period]]} {[]}
","Période","Période","","","","","","","","","",,,,,"",,,,"fr-lm-allergy-intolerance.reaction.period",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"fr-lm-allergy-intolerance.reaction.period.id","fr-lm-allergy-intolerance.reaction.period.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"fr-lm-allergy-intolerance.reaction.period.extension","fr-lm-allergy-intolerance.reaction.period.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"fr-lm-allergy-intolerance.reaction.period.url","fr-lm-allergy-intolerance.reaction.period.url","","","",1,1,"","","","uri {[]} {[]}
","identifies the meaning of the extension","Source of the definition for the extension code - a logical name or a URL.","The definition may point directly to a computable or human-readable definition of the extensibility codes, or it may be a logical URI as declared in some other specification. The definition SHALL be a URI for the Structure Definition defining the extension.","","","","","","","","",,,,,"",,,,"Extension.url",1,1,"",""
"fr-lm-allergy-intolerance.reaction.period.value[x]","fr-lm-allergy-intolerance.reaction.period.value[x]","","","",0,1,"","","","base64Binary {[]} {[]}
boolean {[]} {[]}canonical {[]} {[]}code {[]} {[]}date {[]} {[]}dateTime {[]} {[]}decimal {[]} {[]}id {[]} {[]}instant {[]} {[]}integer {[]} {[]}markdown {[]} {[]}oid {[]} {[]}positiveInt {[]} {[]}string {[]} {[]}time {[]} {[]}unsignedInt {[]} {[]}uri {[]} {[]}url {[]} {[]}uuid {[]} {[]}Address {[]} {[]}Age {[]} {[]}Annotation {[]} {[]}Attachment {[]} {[]}CodeableConcept {[]} {[]}Coding {[]} {[]}ContactPoint {[]} {[]}Count {[]} {[]}Distance {[]} {[]}Duration {[]} {[]}HumanName {[]} {[]}Identifier {[]} {[]}Money {[]} {[]}Period {[]} {[]}Quantity {[]} {[]}Range {[]} {[]}Ratio {[]} {[]}Reference {[]} {[]}SampledData {[]} {[]}Signature {[]} {[]}Timing {[]} {[]}ContactDetail {[]} {[]}Contributor {[]} {[]}DataRequirement {[]} {[]}Expression {[]} {[]}ParameterDefinition {[]} {[]}RelatedArtifact {[]} {[]}TriggerDefinition {[]} {[]}UsageContext {[]} {[]}Dosage {[]} {[]}Meta {[]} {[]}","Value of extension","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4/extensibility.html) for a list).","","","","","","","","","",,,,,"",,,,"Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"fr-lm-allergy-intolerance.reaction.period.onsetDate","fr-lm-allergy-intolerance.reaction.period.onsetDate","","","",0,1,"","","","dateTime {[]} {[]}
","Date de début","Date de début","","","","","","","","","",,,,,"",,,,"fr-lm-allergy-intolerance.reaction.period.onsetDate",0,1,"",""
"fr-lm-allergy-intolerance.reaction.period.endDate","fr-lm-allergy-intolerance.reaction.period.endDate","","","",0,1,"","","","dateTime {[]} {[]}
","Date de fin","Date de fin","","","","","","","","","",,,,,"",,,,"fr-lm-allergy-intolerance.reaction.period.endDate",0,1,"",""
