"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-observation-result.observationDate[x]","fr-lm-observation-result.observationDate[x]","","","",1,1,"","","","dateTime {[]} {[]}
Period {[]} {[]}","Date de l'observation","Date de l'observation","","","","","","","","","",,,,,"",,,,"fr-lm-observation-result.observationDate[x]",1,1,"",""
"fr-lm-observation-result.type","fr-lm-observation-result.type","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type d'observation","Type d'observation","","","","","","","","","",,"","LOINC (2.16.840.1.113883.6.1) ou autre","","",,,,"fr-lm-observation-result.type",1,1,"",""
"fr-lm-observation-result.originalName","fr-lm-observation-result.originalName","","","",0,1,"","","","string {[]} {[]}
","Nom de l'observation","Nom de l'observation","","","","","","","","","",,,,,"",,,,"fr-lm-observation-result.originalName",0,1,"",""
"fr-lm-observation-result.method","fr-lm-observation-result.method","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Méthode utilisée pour l'observation","Méthode utilisée pour l'observation","","","","","","","","","",,,,,"",,,,"fr-lm-observation-result.method",0,1,"",""
"fr-lm-observation-result.specimen","fr-lm-observation-result.specimen","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-specimen {[]} {[]}
","Prélèvement","Prélèvement","","","","","","","","","",,,,,"",,,,"fr-lm-observation-result.specimen",0,1,"",""
"fr-lm-observation-result.order","fr-lm-observation-result.order","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-service-request {[]} {[]}
","Demande d'examen correspondante","Demande d'examen correspondante","","","","","","","","","",,,,,"",,,,"fr-lm-observation-result.order",0,1,"",""
"fr-lm-observation-result.bodySite","fr-lm-observation-result.bodySite","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-body-structure {[]} {[]}
","Localisation anatomique","Localisation anatomique","","","","","","","","","",,,,,"",,,,"fr-lm-observation-result.bodySite",0,1,"",""
"fr-lm-observation-result.result","fr-lm-observation-result.result","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Valeur de l'observation","Valeur de l'observation","","","","","","","","","",,,,,"",,,,"fr-lm-observation-result.result",1,1,"",""
"fr-lm-observation-result.referenceRange","fr-lm-observation-result.referenceRange","","","",0,*,"","","","Base {[]} {[]}
","Intervalle de référence. Plusieurs intervalles de référence, de types différents, peuvent être fournis.","Intervalle de référence. Plusieurs intervalles de référence, de types différents, peuvent être fournis.","","","","","","","","","",,,,,"",,,,"fr-lm-observation-result.referenceRange",0,*,"",""
"fr-lm-observation-result.referenceRange.low","fr-lm-observation-result.referenceRange.low","","","",0,1,"","","","Quantity {[]} {[]}
","Limite inférieure de l'intervalle","Limite inférieure de l'intervalle","","","","","","","","","",,"","(preferred): UCUM for units","","",,,,"fr-lm-observation-result.referenceRange.low",0,1,"",""
"fr-lm-observation-result.referenceRange.high","fr-lm-observation-result.referenceRange.high","","","",0,1,"","","","Quantity {[]} {[]}
","Limite supérieure de l'intervalle","Limite supérieure de l'intervalle","","","","","","","","","",,"","(preferred): UCUM for units","","",,,,"fr-lm-observation-result.referenceRange.high",0,1,"",""
"fr-lm-observation-result.referenceRange.normalValue","fr-lm-observation-result.referenceRange.normalValue","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Valeur normale si pertinente pour l'intervalle","Valeur normale si pertinente pour l'intervalle","","","","","","","","","",,"","(preferred): SNOMED CT","","",,,,"fr-lm-observation-result.referenceRange.normalValue",0,1,"",""
"fr-lm-observation-result.referenceRange.type","fr-lm-observation-result.referenceRange.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Type d'intervalle de référence","Type d'intervalle de référence","","","","","","","","","",,"","(preferred): HL7 Observation Reference Range Meaning Codes","","",,,,"fr-lm-observation-result.referenceRange.type",0,1,"",""
"fr-lm-observation-result.referenceRange.appliesTo","fr-lm-observation-result.referenceRange.appliesTo","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Population concernée pour cet intervalle","Population concernée pour cet intervalle","","","","","","","","","",,"","(preferred): SNOMED CT, HL7 v3-Race","","",,,,"fr-lm-observation-result.referenceRange.appliesTo",0,*,"",""
"fr-lm-observation-result.referenceRange.age","fr-lm-observation-result.referenceRange.age","","","",0,1,"","","","Range {[]} {[]}
","Tranche d'âge pour cet intervalle","Tranche d'âge pour cet intervalle","","","","","","","","","",,"","(preferred): UCUM for units","","",,,,"fr-lm-observation-result.referenceRange.age",0,1,"",""
"fr-lm-observation-result.referenceRange.text","fr-lm-observation-result.referenceRange.text","","","",0,1,"","","","string {[]} {[]}
","Texte libre","Texte libre","","","","","","","","","",,,,,"",,,,"fr-lm-observation-result.referenceRange.text",0,1,"",""
"fr-lm-observation-result.interpretation","fr-lm-observation-result.interpretation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Interprétation","Interprétation","","","","","","","","","",,,,,"",,,,"fr-lm-observation-result.interpretation",0,*,"",""
"fr-lm-observation-result.note","fr-lm-observation-result.note","","","",0,1,"","","","string {[]} {[]}
","Commentaire","Commentaire","","","","","","","","","",,,,,"",,,,"fr-lm-observation-result.note",0,1,"",""
"fr-lm-observation-result.component","fr-lm-observation-result.component","","","",0,*,"","","","Base {[]} {[]}
","Composant dans le cas d'une observation composée de plusieurs sous-observations","Composant dans le cas d'une observation composée de plusieurs sous-observations","","","","","","","","","",,,,,"",,,,"fr-lm-observation-result.component",0,*,"",""
"fr-lm-observation-result.derivedFrom[x]","fr-lm-observation-result.derivedFrom[x]","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-observation {[]} {[]}
https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-laboratory-observation {[]} {[]}https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-imaging-study {[]} {[]}","Référence de la resource à partir de laquelle l'observation a été faite. Par exemple, une image échographique à partir de laquelle une mesure fœtale est réalisée.","Référence de la resource à partir de laquelle l'observation a été faite. Par exemple, une image échographique à partir de laquelle une mesure fœtale est réalisée.","","","","","","","","","",,,,,"",,,,"fr-lm-observation-result.derivedFrom[x]",0,*,"",""
"fr-lm-observation-result.hasMember[x]","fr-lm-observation-result.hasMember[x]","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-laboratory-observation {[]} {[]}
https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-observation {[]} {[]}","Cette observation est un groupe d'observations (par exemple, une batterie de tests, un ensemble de mesures de signes vitaux).","Cette observation est un groupe d'observations (par exemple, une batterie de tests, un ensemble de mesures de signes vitaux).","","","","","","","","","",,,,,"",,,,"fr-lm-observation-result.hasMember[x]",0,*,"",""
