"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-health-professional","fr-lm-health-professional","","","",0,*,"","","","null {[]} {[]}
","Logical model - FR LM Health Professional","Une personne (professionnel ou patient ou autre)","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-lm-health-professional.identifier","fr-lm-health-professional.identifier","","","",0,1,"","","","Identifier {[]} {[]}
","Identifiant.","Identifiant.","","","","","","","","","",,,,,"",,,,"fr-lm-health-professional.identifier",0,1,"",""
"fr-lm-health-professional.name","fr-lm-health-professional.name","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-human-name {[]} {[]}
","Nom du professionnel de santé.","Nom du professionnel de santé.","","","","","","","","","",,,,,"",,,,"fr-lm-health-professional.name",0,1,"",""
"fr-lm-health-professional.address","fr-lm-health-professional.address","","","",0,*,"","","","Address {[]} {[]}
","Adresses géopostales du professionnel de santé.","Adresses géopostales du professionnel de santé.","","","","","","","","","",,,,,"",,,,"fr-lm-health-professional.address",0,*,"",""
"fr-lm-health-professional.telecom","fr-lm-health-professional.telecom","","","",0,*,"","","","ContactPoint {[]} {[]}
","Coordonnées télécom du professionnel de santé.","Coordonnées télécom du professionnel de santé.","","","","","","","","","",,,,,"",,,,"fr-lm-health-professional.telecom",0,*,"",""
"fr-lm-health-professional.professionalRole","fr-lm-health-professional.professionalRole","","","",0,*,"","","","Base {[]} {[]}
","Rôle professionnel","Rôle professionnel","","","","","","","","","",,,,,"",,,,"fr-lm-health-professional.professionalRole",0,*,"",""
"fr-lm-health-professional.professionalRole.role","fr-lm-health-professional.professionalRole.role","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Rôle du professionnel de santé.","Rôle du professionnel de santé.","","","","","","","","","",,,,,"",,,,"fr-lm-health-professional.professionalRole.role",0,*,"",""
"fr-lm-health-professional.professionalRole.organisation","fr-lm-health-professional.professionalRole.organisation","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-organisation {[]} {[]}
","Organisation à laquelle le professionnel de santé est rattaché pour exercer ce rôle.","Organisation à laquelle le professionnel de santé est rattaché pour exercer ce rôle.","","","","","","","","","",,,,,"",,,,"fr-lm-health-professional.professionalRole.organisation",0,1,"",""
"fr-lm-health-professional.professionalRole.specialty","fr-lm-health-professional.professionalRole.specialty","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Spécialité d'un professionnel de santé qui décrit le rôle fonctionnel qu'il exerce au sein de l'organisation.","Spécialité d'un professionnel de santé qui décrit le rôle fonctionnel qu'il exerce au sein de l'organisation.","","","","","","","","","",,,,,"",,,,"fr-lm-health-professional.professionalRole.specialty",0,*,"",""
