"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-organisation","fr-lm-organisation","","","",0,*,"","","","null {[]} {[]}
","Logical model - FR LM Organisation","Une structure (organisation) pour les professionnels de santé.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-lm-organisation.identifier","fr-lm-organisation.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","Identifiant de la structure","Identifiant de la structure","","","","","","","","","",,,,,"",,,,"fr-lm-organisation.identifier",0,*,"",""
"fr-lm-organisation.type","fr-lm-organisation.type","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Type de structure","Type de structure","","","","","","","","","",,"","Catégorie d'établissement provenant du jdv FHIR https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j368-categorie-etablissement-cisis","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j368-categorie-etablissement-cisis","",,,,"fr-lm-organisation.type",0,*,"",""
"fr-lm-organisation.name","fr-lm-organisation.name","","","",0,1,"","","","string {[]} {[]}
","Nom de la structure","Nom de la structure","","","","","","","","","",,,,,"",,,,"fr-lm-organisation.name",0,1,"",""
"fr-lm-organisation.address","fr-lm-organisation.address","","","",0,1,"","","","Address {[]} {[]}
","Adresse de la structure","Adresse de la structure","","","","","","","","","",,,,,"",,,,"fr-lm-organisation.address",0,1,"",""
"fr-lm-organisation.telecom","fr-lm-organisation.telecom","","","",0,*,"","","","ContactPoint {[]} {[]}
","Coordonnées télécom","Coordonnées télécom","","","","","","","","","",,,,,"",,,,"fr-lm-organisation.telecom",0,*,"",""
"fr-lm-organisation.partOf","fr-lm-organisation.partOf","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-organisation {[]} {[]}
","Lieu dont celui-ci fait physiquement partie","Lieu dont celui-ci fait physiquement partie","","","","","","","","","",,,,,"",,,,"fr-lm-organisation.partOf",0,1,"",""
"fr-lm-organisation.industrySector","fr-lm-organisation.industrySector","","","",0,1,"","","","CodeableConcept {[]} {[]}
","JDV_J02_XdsHealthcareFacilityTypeCode_CISIS","JDV_J02_XdsHealthcareFacilityTypeCode_CISIS","","","","","","","","","",,"","JDV_J02_XdsHealthcareFacilityTypeCode_CISIS (Code de type d'établissement de santé provenant du JDV FHIR)","https://mos.esante.gouv.fr/NOS/JDV_J02-XdsHealthcareFacilityTypeCode-CISIS/FHIR/JDV-J02-XdsHealthcareFacilityTypeCode-CISIS","",,,,"fr-lm-organisation.industrySector",0,1,"",""
