"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-observation-vital-sign.header.status","fr-lm-observation-vital-sign.header.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Statut","Statut","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.status",0,1,"",""
"fr-lm-observation-vital-sign.header.source","fr-lm-observation-vital-sign.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source","Source","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.source",0,1,"",""
"fr-lm-observation-vital-sign.header.language","fr-lm-observation-vital-sign.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.language",0,1,"",""
"fr-lm-observation-vital-sign.observationDate[x]","fr-lm-observation-vital-sign.observationDate[x]","","","",1,1,"","","","dateTime {[]} {[]}
Period {[]} {[]}","date de l'observation","date de l'observation","","","","","","","","","",,,,,"",,,,"fr-lm-observation-vital-sign.observationDate[x]",1,1,"",""
"fr-lm-observation-vital-sign.type","fr-lm-observation-vital-sign.type","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type d'observation","Type d'observation","","","","","","","","","",,"","Valeur issue du jdv-signe-vital-cisis (1.2.250.1.213.1.1.5.171)","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-signe-vital-cisis","",,,,"fr-lm-observation-vital-sign.type",1,1,"",""
"fr-lm-observation-vital-sign.method","fr-lm-observation-vital-sign.method","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Méthode utilisée pour l'observation","Méthode utilisée pour l'observation","","","","","","","","","",,,,,"",,,,"fr-lm-observation-vital-sign.method",0,1,"",""
"fr-lm-observation-vital-sign.bodySite","fr-lm-observation-vital-sign.bodySite","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-body-structure {[]} {[]}
","Site de l'observation","Site de l'observation","","","","","","","","","",,,,,"",,,,"fr-lm-observation-vital-sign.bodySite",0,1,"",""
"fr-lm-observation-vital-sign.result","fr-lm-observation-vital-sign.result","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Résultat de l'observation effectuée: unité de la mesure codée à partir de UCUM (2.16.840.1.113883.6.8)","Résultat de l'observation effectuée: unité de la mesure codée à partir de UCUM (2.16.840.1.113883.6.8)","","","","","","","","","",,,,,"",,,,"fr-lm-observation-vital-sign.result",1,1,"",""
"fr-lm-observation-vital-sign.interpretation","fr-lm-observation-vital-sign.interpretation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Interprétation","Interprétation","","","","","","","","","",,"","Valeur issue du jdv-hl7-v3-ObservationInterpretation-cisis (2.16.840.1.113883.1.113883.5.1170)","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-hl7-v3-ObservationInterpretation-cisis","",,,,"fr-lm-observation-vital-sign.interpretation",0,*,"",""
"fr-lm-observation-vital-sign.note","fr-lm-observation-vital-sign.note","","","",0,1,"","","","string {[]} {[]}
","Commentaire","Commentaire","","","","","","","","","",,,,,"",,,,"fr-lm-observation-vital-sign.note",0,1,"",""
