"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-service-request.header.informant","fr-lm-service-request.header.informant","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-informant {[]} {[]}
","Informateur","Informateur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.informant",0,*,"",""
"fr-lm-service-request.header.date","fr-lm-service-request.header.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Heure de création par l'auteur","Date/Heure de création par l'auteur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.date",0,1,"",""
"fr-lm-service-request.header.status","fr-lm-service-request.header.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Statut de la demande","Statut","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.status",0,1,"",""
"fr-lm-service-request.header.source","fr-lm-service-request.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source","Source","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.source",0,1,"",""
"fr-lm-service-request.header.language","fr-lm-service-request.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.language",0,1,"",""
"fr-lm-service-request.code","fr-lm-service-request.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type de la demande","Type de la demande","","","","","","","","","",,,,,"",,,,"fr-lm-service-request.code",1,1,"",""
"fr-lm-service-request.quantity","fr-lm-service-request.quantity","","","",0,1,"","","","Quantity {[]} {[]}
","Quantité demandée","Quantité demandée","","","","","","","","","",,,,,"",,,,"fr-lm-service-request.quantity",0,1,"",""
"fr-lm-service-request.bodySite","fr-lm-service-request.bodySite","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-body-structure {[]} {[]}
","Localisation anatomique","Localisation anatomique","","","","","","","","","",,,,,"",,,,"fr-lm-service-request.bodySite",0,*,"",""
"fr-lm-service-request.reason[x]","fr-lm-service-request.reason[x]","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-observation {[]} {[]}
https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-condition {[]} {[]}https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-medication {[]} {[]}string {[]} {[]}","Motif de la demande","Motif de la demande","","","","","","","","","",,,,,"",,,,"fr-lm-service-request.reason[x]",0,*,"",""
"fr-lm-service-request.priority","fr-lm-service-request.priority","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Priorité de la demande","Priorité de la demande","","","","","","","","","",,"","(preferred): HL7 Request Priority","","",,,,"fr-lm-service-request.priority",0,1,"",""
"fr-lm-service-request.supportingInformation[x]","fr-lm-service-request.supportingInformation[x]","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-observation {[]} {[]}
https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-condition {[]} {[]}https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-procedure {[]} {[]}https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-medication-administration {[]} {[]}","Informations pertinentes pour l'interprétation des résultats, par exemple le statut de jeûne, le sexe, etc.","Informations pertinentes pour l'interprétation des résultats, par exemple le statut de jeûne, le sexe, etc.","","","","","","","","","",,,,,"",,,,"fr-lm-service-request.supportingInformation[x]",0,*,"",""
"fr-lm-service-request.specimen","fr-lm-service-request.specimen","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-specimen {[]} {[]}
","Prélèvement","Prélèvement","","","","","","","","","",,,,,"",,,,"fr-lm-service-request.specimen",0,*,"",""
"fr-lm-service-request.encounter","fr-lm-service-request.encounter","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-encounter {[]} {[]}
","Consultation à l'origine, pour avoir des informations complémentaires sur le contexte dans lequel cette demande est formulée","Consultation à l'origine, pour avoir des informations complémentaires sur le contexte dans lequel cette demande est formulée","","","","","","","","","",,,,,"",,,,"fr-lm-service-request.encounter",0,1,"",""
"fr-lm-service-request.occurrence[x]","fr-lm-service-request.occurrence[x]","","","",1,1,"","","","dateTime {[]} {[]}
Period {[]} {[]}","Date ou période prévisionnelle de l'examen","Date ou période prévisionnelle de l'examen","","","","","","","","","",,,,,"",,,,"fr-lm-service-request.occurrence[x]",1,1,"",""
"fr-lm-service-request.patientInstructions","fr-lm-service-request.patientInstructions","","","",0,1,"","","","string {[]} {[]}
","Instructions au patient","Instructions au patient","","","","","","","","","",,,,,"",,,,"fr-lm-service-request.patientInstructions",0,1,"",""
